1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	2
19	2
20	2
21	2
22	2
23	2
24	2
25	2
26	2
27	2
28	2
29	2
30	3
31	3
32	3
33	3
34	3
35	3
36	3
37	3
38	3
39	3
40	3
41	3
42	3
43	3
44	3
45	3
46	3
47	4
48	4
49	4
50	4
51	4
52	4
53	5
54	5
55	5
56	5
57	5
58	5
59	5
60	5
61	5
62	5
63	5
64	5
65	5
66	5
67	5
68	5
69	5
70	5
71	5
72	6
73	6
74	6
75	6
76	6
77	6
78	6
79	6
80	6
81	6
82	6
83	6
84	7
85	7
86	7
87	7
88	7
89	7
90	7
91	7
92	7
93	7
94	7
95	7
96	7
97	7
98	7
99	7
100	7
101	7
102	8
103	8
104	8
105	8
106	8
107	8
108	8
109	8
110	8
111	8
112	8
113	8
114	8
115	8
116	8
117	8
118	8
119	8
120	8
121	8
122	8
123	8
124	8
125	8
126	8
127	8
128	8
129	8
130	8
131	8
132	8
133	8
134	8
135	8
136	8
137	8
138	8
139	8
140	8
141	8
142	8
143	9
144	9
145	9
146	9
147	10
148	10
149	10
150	10
151	10
152	10
153	10
154	10
155	10
156	10
157	10
158	11
159	11
160	11
161	11
162	11
163	11
164	11
165	11
166	11
167	11
168	11
169	12
170	12
171	12
172	12
173	12
174	12
175	12
176	12
177	12
178	12
179	12
180	13
181	13
182	13
183	14
184	14
185	14
186	14
187	14
188	14
189	14
190	15
191	15
192	15
193	15
194	15
195	15
196	16
197	16
198	16
199	16
200	16
201	16
202	16
203	16
204	16
205	16
206	16
207	16
208	16
209	17
210	17
211	18
212	18
213	18
214	18
215	18
216	18
217	19
218	19
219	19
220	19
221	19
222	19
223	19
224	19
225	19
226	19
227	19
228	19
229	19
230	19
231	20
232	20
233	20
234	20
235	20
236	20
237	20
238	20
239	20
240	20
241	20
242	21
243	21
244	21
245	21
246	21
247	21
248	22
249	22
250	22
251	22
252	22
253	22
254	22
255	22
256	22
257	22
258	22
259	22
260	22
261	23
262	23
263	23
264	23
265	23
266	23
267	23
268	23
269	23
270	23
271	23
272	23
273	24
274	24
275	24
276	24
277	24
278	24
279	24
280	24
281	24
282	24
283	24
284	24
285	24
286	24
287	24
288	24
289	24
290	24
291	24
292	24
293	24
294	25
295	25
296	25
297	25
298	25
299	25
300	25
301	25
302	26
303	26
304	26
305	26
306	26
307	26
308	26
309	26
310	26
311	26
312	26
313	26
314	26
315	26
316	26
317	26
318	26
319	26
320	27
321	27
322	27
323	27
324	27
325	27
326	28
327	28
328	28
329	28
330	28
331	28
332	28
333	28
334	28
335	29
336	29
337	29
338	29
339	29
340	29
341	29
342	29
343	29
344	29
345	29
346	29
347	29
348	29
349	29
350	29
351	29
352	29
353	29
354	29
355	29
356	29
357	30
358	30
359	30
360	30
361	30
362	30
363	30
364	30
365	30
366	30
367	30
368	30
369	30
370	30
371	30
372	30
373	30
374	30
375	30
376	31
377	31
378	31
379	31
380	31
381	31
382	31
383	31
384	31
385	31
386	31
387	31
388	31
389	31
390	31
391	31
392	31
393	31
394	31
395	31
396	31
397	31
398	31
399	31
400	31
401	31
402	32
403	32
404	32
405	32
406	32
407	32
408	32
409	32
410	32
411	32
412	32
413	32
414	32
415	33
416	33
417	33
418	33
419	33
420	33
421	33
422	33
423	33
424	33
425	33
426	33
427	33
428	33
429	33
430	33
431	33
432	33
433	33
434	33
435	33
436	33
437	33
438	34
439	34
440	34
441	34
442	34
443	34
444	34
445	34
446	34
447	34
448	34
449	34
450	34
451	34
452	34
453	34
454	34
455	34
456	34
457	34
458	34
459	34
460	34
461	34
462	34
463	34
464	34
465	34
466	34
467	34
468	34
469	34
470	34
471	34
472	34
473	34
474	34
475	34
476	34
477	34
478	34
479	34
480	34
481	34
482	34
483	34
484	34
485	34
486	34
487	34
488	34
489	34
490	34
491	34
492	34
493	34
494	34
495	34
496	34
497	34
498	34
499	34
500	34
501	34
502	34
503	34
504	34
505	34
506	34
507	34
508	34
509	34
510	34
511	34
512	34
513	34
514	34
515	34
516	34
517	34
518	34
519	34
520	34
521	34
522	34
523	34
524	34
525	34
526	34
527	34
528	35
529	35
530	35
531	35
532	36
533	36
534	36
535	36
536	36
537	36
538	36
539	36
540	36
541	36
542	36
543	36
544	36
545	36
546	36
547	36
548	36
549	36
550	37
551	37
552	37
553	37
554	37
555	37
556	37
557	37
558	37
559	37
560	37
561	37
562	37
563	37
564	37
565	37
566	37
567	37
568	37
569	37
570	37
571	37
572	37
573	37
574	37
575	37
576	37
577	37
578	37
579	37
580	37
581	37
582	37
583	37
584	37
585	37
586	37
587	37
588	38
589	38
590	38
591	38
592	38
593	38
594	38
595	38
596	38
597	38
598	38
599	38
600	38
601	38
602	38
603	38
